Page Path,Writer,Team,GitHub Username
_docs/_user_guide/get_started/b2b_use_cases.md,Rachel,,rachel-feinberg
_docs/_user_guide/get_started/b2b_use_cases/account_based_segmentation.md,Rachel,,rachel-feinberg
_docs/_user_guide/get_started/b2b_use_cases/b2b_data_models.md,Rachel,,rachel-feinberg
_docs/_user_guide/get_started/b2b_use_cases/b2b_salesforce_sales_cloud.md,Rachel,,rachel-feinberg
_docs/_user_guide/get_started/b2b_use_cases/lead_scoring.md,Rachel,,rachel-feinberg
_docs/_user_guide/get_started/braze_pilot.md,Docs Team,,docs-team
_docs/_user_guide/get_started/braze_pilot/data_dictionary.md,Docs Team,,docs-team
_docs/_user_guide/get_started/braze_pilot/deep_links.md,Docs Team,,docs-team
_docs/_user_guide/get_started/braze_pilot/getting_started.md,Docs Team,,docs-team
_docs/_user_guide/get_started/campaigns_and_canvases.md,Docs Team,,docs-team
_docs/_user_guide/get_started/integrations.md,Docs Team,,docs-team
_docs/_user_guide/get_started/sdk_overview.md,Docs Team,,docs-team
_docs/_user_guide/get_started/terms_to_know.md,Docs Team,,docs-team
_docs/_user_guide/get_started/users_and_segments.md,Rachel,User Targeting,rachel-feinberg
_docs/_user_guide/get_started/workspaces.md,Docs Team,,docs-team
_docs/_user_guide/home.md,Docs Team,n/a,docs-team
_docs/_user_guide/messaging.md,Docs Team,,docs-team
_docs/_user_guide/messaging/ab_testing.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/ab_testing/ab_test_projection.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/ab_testing/analytics.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/ab_testing/concepts.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/ab_testing/concepts/conversion_correlation.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/ab_testing/concepts/race_conditions.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/ab_testing/concepts/random_bucket_numbers.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/ab_testing/concepts/variant_distribution.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/ab_testing/create_tests.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/ab_testing/faq.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/ab_testing/optimizations.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/campaigns.md,Docs Team,n/a,docs-team
_docs/_user_guide/messaging/campaigns/campaign_basics.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/campaigns/creating_campaign.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/campaigns/faq.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/campaigns/ideas_and_strategies.md,Docs Team,,docs-team
_docs/_user_guide/messaging/campaigns/ideas_and_strategies/active_user_campaigns.md,Rachel,User Targeting,rachel-feinberg
_docs/_user_guide/messaging/campaigns/ideas_and_strategies/add_to_calendar_links.md,Docs Team,,docs-team
_docs/_user_guide/messaging/campaigns/ideas_and_strategies/best_practices.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/campaigns/ideas_and_strategies/booking_use_case.md,Docs Team,,docs-team
_docs/_user_guide/messaging/campaigns/ideas_and_strategies/capturing_lapsing_users.md,Rachel,User Targeting,rachel-feinberg
_docs/_user_guide/messaging/campaigns/ideas_and_strategies/install_attribution.md,Rachel,User Targeting,rachel-feinberg
_docs/_user_guide/messaging/campaigns/ideas_and_strategies/new_features.md,Rachel,User Targeting,rachel-feinberg
_docs/_user_guide/messaging/campaigns/ideas_and_strategies/retargeting_campaigns.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/campaigns/ideas_and_strategies/zoom.md,Adam,Partnerships,atom-evens
_docs/_user_guide/messaging/campaigns/manage_campaigns.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/campaigns/manage_campaigns/campaign_alerts.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/campaigns/manage_campaigns/change_your_campaign_after_launch.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/campaigns/manage_campaigns/search_campaigns.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/campaigns/schedule_your_campaign.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/campaigns/schedule_your_campaign/api_triggered_delivery.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/campaigns/schedule_your_campaign/campaign_calendar.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/campaigns/schedule_your_campaign/scheduled_delivery.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/campaigns/schedule_your_campaign/triggered_delivery.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/campaigns/schedule_your_campaign/triggered_delivery/attribute_triggers.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/campaigns/schedule_your_campaign/triggered_delivery/campaign_connector.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/campaigns/test_campaigns.md,Rachel,Reporting,rachel-feinberg
_docs/_user_guide/messaging/campaigns/test_campaigns/triggered_action_based.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/canvas.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_basics.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/action_paths.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/agent_step.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/audience_paths.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/content_optimizer_step.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/context.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/decision_split.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/delay_step.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/experiment_step.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/experiment_step/personalized_paths.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/experiment_step/winning_path.md,Lydia,Intelligence,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/feature_flags.md,Zair,Feature Flags,zairro
_docs/_user_guide/messaging/canvas/canvas_components/message_step.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/send_to_destination.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/canvas_components/user_update.md,Zair,Core Objects,zairro
_docs/_user_guide/messaging/canvas/create_a_canvas.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/create_a_canvas/canvas_by_channel.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/create_a_canvas/canvas_by_channel/content-cards_in_canvas.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/create_a_canvas/canvas_by_channel/in-app_messages_in_canvas.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/create_a_canvas/canvas_comments.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/create_a_canvas/context_and_event_properties.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/create_a_canvas/context_and_event_properties/canvas_persistent_entry_properties.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/create_a_canvas/exit_criteria.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/faqs.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/ideas_and_strategies.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/ideas_and_strategies/best_practices.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/ideas_and_strategies/booking_use_case.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/ideas_and_strategies/canvas_outlines.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/ideas_and_strategies/ecommerce_use_cases.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/ideas_and_strategies/launching_canvas_flow.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/ideas_and_strategies/matching_entry_and_exit_criteria.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/ideas_and_strategies/pre_post_launch_checklist.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/managing_canvases.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/managing_canvases/canvas_drafts.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/managing_canvases/canvas_threshold_alerts.md,Docs Team,,docs-team
_docs/_user_guide/messaging/canvas/managing_canvases/canvas_version_history.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/managing_canvases/change_your_canvas_after_launch.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/managing_canvases/cloning_canvases.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/testing_canvases.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/testing_canvases/measuring_and_testing_with_canvas_analytics.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/testing_canvases/preview_user_paths.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/testing_canvases/sending_test_canvases.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/canvas/troubleshooting.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/design_and_edit.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/content_blocks.md,Bre,FIX,bre-fitzgerald
_docs/_user_guide/messaging/design_and_edit/editor_blocks.md,Bre,FIX,bre-fitzgerald
_docs/_user_guide/messaging/design_and_edit/media_library.md,Bre,FIX,bre-fitzgerald
_docs/_user_guide/messaging/design_and_edit/media_library/faq.md,Bre,FIX,bre-fitzgerald
_docs/_user_guide/messaging/design_and_edit/media_library/image_specifications.md,Bre,FIX,bre-fitzgerald
_docs/_user_guide/messaging/design_and_edit/personalize.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/actions_and_media_urls.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/connected_content.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/connected_content/aborting_connected_content.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/connected_content/caching_responses.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/connected_content/connected_content_retries.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/connected_content/local_connected_content_variables.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/connected_content/making_an_api_call.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/connected_content/public_apis.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/connected_content/troubleshooting_webhooks_and_connected_content.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/connected_content/user_profile_fields_connected_content.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/dashboard_tools.md,Docs Team,n/a,docs-team
_docs/_user_guide/messaging/design_and_edit/personalize/liquid.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/liquid/aborting_messages.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/liquid/advanced_filters.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/liquid/advanced_filters/message_extras.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/liquid/conditional_logic.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/liquid/faq.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/liquid/filters.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/liquid/liquid_use_cases.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/liquid/operators.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/liquid/setting_default_values.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/liquid/supported_personalization_tags.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/liquid/tutorials.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/liquid/using_liquid.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/sources.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/sources/campaign_and_canvas_attributes_across_sources.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/sources/canvas_entry_properties.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/sources/catalog.md,Zair,Core Objects,zairro
_docs/_user_guide/messaging/design_and_edit/personalize/sources/context_variables.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/sources/key_value_pairs.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/sources/promotion_codes.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/sources/promotion_codes/create.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/sources/promotion_codes/manage.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/sources/promotion_codes/migrating_from_data_feeds.md,Lydia,Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/sources/rest_api.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/design_and_edit/personalize/sources/user_profile.md,Lydia,Core Messaging / Core Objects,lydia-xie
_docs/_user_guide/messaging/design_and_edit/product_blocks.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/feature_flags.md,Zair,Feature Flags,zairro
_docs/_user_guide/messaging/feature_flags/create_feature_flags.md,Zair,Feature Flags,zairro
_docs/_user_guide/messaging/feature_flags/faq.md,Zair,Feature Flags,zairro
_docs/_user_guide/messaging/feature_flags/feature_flag_experiments.md,Zair,Feature Flags,zairro
_docs/_user_guide/messaging/governance.md,Docs Team,n/a,docs-team
_docs/_user_guide/messaging/governance/approvals.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/governance/approvals/messaging_rules.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/governance/archiving.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/governance/copy_across_workspaces.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/governance/duplicating.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/governance/statuses.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/governance/tags.md,Bre,FIX,bre-fitzgerald
_docs/_user_guide/messaging/landing_pages.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/landing_pages/about_tracking_data.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/landing_pages/create_landing_pages.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/landing_pages/create_landing_pages/surveys.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/landing_pages/customize_the_url.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/landing_pages/personalize_landing_pages.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/landing_pages/retargeting_users.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/landing_pages/tracking_users.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/messaging_fundamentals.md,Docs Team,n/a,docs-team
_docs/_user_guide/messaging/messaging_fundamentals/accessibility.md,Bre,FIX,bre-fitzgerald
_docs/_user_guide/messaging/messaging_fundamentals/conversion_events.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/messaging_fundamentals/delivery_and_entry_types.md,Lydia,Core Messaging / Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/messaging_fundamentals/dispatch_id.md,Lydia,Core Messaging / Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/messaging_fundamentals/frequency_capping.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/messaging_fundamentals/frequency_capping/faq.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/messaging_fundamentals/know_before_you_send.md,Docs Team,n/a,docs-team
_docs/_user_guide/messaging/messaging_fundamentals/localization.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/messaging_fundamentals/localization/locales_in_messages.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/messaging_fundamentals/localization/right_to_left_messages.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/messaging_fundamentals/quiet_hours.md,Lydia,Core Messaging,lydia-xie
_docs/_user_guide/messaging/messaging_fundamentals/re_eligibility.md,Lydia,Core Messaging / Canvas Logic & Execution,lydia-xie
_docs/_user_guide/messaging/messaging_fundamentals/sending_test_messages.md,Docs Team,n/a,docs-team
_docs/_user_guide/messaging/messaging_fundamentals/target_users.md,Rachel,User Targeting,rachel-feinberg
_docs/_user_guide/messaging/templates.md,Docs Team,n/a,docs-team
_docs/_user_guide/messaging/templates/canvas_templates.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/templates/canvas_templates/braze_templates.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/templates/canvas_templates/braze_templates/abandoned_cart.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/templates/canvas_templates/braze_templates/back_in_stock.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/templates/canvas_templates/braze_templates/email_signup.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/templates/canvas_templates/braze_templates/feature_adoption.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/templates/canvas_templates/braze_templates/lapsed_user.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/templates/canvas_templates/braze_templates/onboarding.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/templates/canvas_templates/braze_templates/post_purchase_feedback.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/templates/canvas_templates/braze_templates/preference_survey.md,Lydia,Messaging Experience,lydia-xie
_docs/_user_guide/messaging/templates/email_templates.md,Lydia,Email,lydia-xie
_docs/_user_guide/messaging/templates/email_templates/email_template.md,Lydia,Email,lydia-xie
_docs/_user_guide/messaging/templates/email_templates/faq.md,Lydia,Email,lydia-xie
_docs/_user_guide/messaging/templates/email_templates/html_email_template.md,Lydia,Email,lydia-xie
_docs/_user_guide/messaging/templates/email_templates/link_aliasing.md,Lydia,Email,lydia-xie
_docs/_user_guide/messaging/templates/email_templates/link_template.md,Lydia,Email,lydia-xie
_docs/_user_guide/messaging/templates/in_app_message_templates.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/templates/in_app_message_templates/email_capture.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/templates/in_app_message_templates/email_confirmation_page.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/templates/in_app_message_templates/email_discount.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/templates/in_app_message_templates/email_image.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/templates/in_app_message_templates/email_offer.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/templates/in_app_message_templates/in_app_message_template.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/templates/in_app_message_templates/onboarding.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/templates/in_app_message_templates/phone_number_capture.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/templates/in_app_message_templates/product_announcement.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/templates/in_app_message_templates/seasonal_promo.md,Rachel,In-App Messages,rachel-feinberg
_docs/_user_guide/messaging/templates/managing_templates.md,Bre,FIX,bre-fitzgerald
_docs/_user_guide/messaging/templates/webhook_templates.md,Zair,Push,zairro
_docs/_user_guide/onboarding_faq.md,Bre,Onboarding,bre-fitzgerald
_docs/_user_guide/privacy_portal.md,Docs Team,n/a,docs-team
